unittitle,function,ID
"Vanolles, monsieur de",Personne,P9487
"Vantille, Pierre dit Le Flamand (alias Ventille)",Personne,P9491
"Varennes, Sieur de",Personne,P9494
"Vassé, Marquis de",Personne,P9503
"Vaudreuil, Philippe de Rigaud Marquis de",Personne,P9522
"Vauzelard, Sieur de",Personne,P9547
"Vaulx, Sieur de",Personne,P9534
"Vaulxminars, Sieur de",Personne,P9537
Vendosme-Huet (alias Vendosme),Personne,P9565
"Veronneau, Dame",Personne,P9596
Verrier (alias Veurier),Personne,P9599
Viard de Lamirault (alias Viart),Personne,P9611
Viart de Villette,Personne,P9615
Viau,Personne,P9619
Vidal,Personne,P9627
"Vidault, Le Père",Personne,P9632
Vidrine,Personne,P9634
Viette de La Rivagerie,Personne,P9641
"Vieulle, Marquis de",Personne,P9643
"Vieuxville, Marquise de",Personne,P9649
Vignaud (alias Vigaud),Personne,P9654
"Vigny, Chevalier de",Personne,P9658
"Vildox, Jean-Baptiste",Personne,P9663
"Vilennes, Sieur de",Personne,P9664
Vilbain,Personne,P9661
"Villars-Lugein, Sieur de",Personne,P9668
"Villautrays, Sieur de",Personne,P9672
"Villeneuve, Jacques dit Verrier",Personne,P9689
"Villette, Marquis de",Personne,P9707
"Villeur, Michel",Personne,P9712
"Villeur, Samuel",Personne,P9713
"Villiers, Sieur de",Personne,P9722
"Villieu, Sieur de",Personne,P9726
Vincendeaux,Personne,P9735
Vincent,Personne,P9737
"Voutron, Sieur de",Personne,P9785
"Voysin, monsieur",Personne,P9788
"Vrevins, Marquis de",Personne,P9793
"Abraham, Nicolas",Personne,P5
"Adam,   Pierre",Personne,P12
"Adam, Claude",Personne,P13
"Alain, de la Mothe",Personne,P29
Allard Belin,Personne,P52
Amelot de Chaillou,Personne,P79
Anguérant,Personne,P99
"Anqueulle, Henry",Personne,P102
Ardibus,Personne,P117
"Ardouyn, dit La Fontaine",Personne,P122
"Arnaud, Constantin, dit La Rose",Personne,P135
"Artus, alias Arthur",Personne,P154
Arvet de Luzet,Personne,P156
Auberon,Personne,P162
"Aubin, François",Personne,P172
Audiffrédy,Personne,P189
Audouin,Personne,P195
"Audran, Marie-Anne",Personne,P196
"Auger, Jean",Personne,P204
"Auger, Laurent",Personne,P205
Aulaire,Personne,P211
Aurain,Personne,P213
Auroy,Personne,P215
"Autain, Louis",Personne,P223
Autan,Personne,P224
"Avayne, Albert",Personne,P233
"Babaud, alias Babeau",Personne,P246
Babeau,Personne,P248
Babin,Personne,P249
"Baraud, Jacques dit Dubois",Personne,P314
"Barault, Jacques alias Baraud",Personne,P317
"Barbou, Marie",Personne,P343
Barbuot,Personne,P344
"Bareau, Pierre",Personne,P361
"Bareau, Pierre, alias Barraud",Personne,P362
Barère,Personne,P410
"Barière, Pierre dit Desjardins",Personne,P369
"Barjault, Jacques",Personne,P370
"Baron, Pierre",Personne,P377
"Baron, Pierre dit La Forme",Personne,P378
Barrailh de,Personne,P381
"Barraud, Bernard",Personne,P386
"Barreau, Jacques",Personne,P389
"Barrien, François",Personne,P396
Barville,Personne,P409
"Baubry, Elie",Personne,P433
"Baud Dupuy, Pierre",Personne,P436
"Baudet, Bernard",Personne,P437
Baudoin des Petits Bois,Personne,P440
"Baudoin, Marie",Personne,P442
Baudot,Personne,P443
"Baume, Paul",Personne,P463
Bausson,Personne,P469
"Bautié, François Xavier",Personne,P470
"Bayeux, Jean",Personne,P472
"Bazin, Jean",Personne,P475
"Beacours, alias Beaucourt",Personne,P476
"Beaubry, Elie",Personne,P481
"Beauché, dit La Liberté",Personne,P491
Beauchesne Degidy,Personne,P487
Beauharnais de,Personne,P503
Beaujeu,Personne,P514
"Beaumaine, Laurent",Personne,P528
Beaune de,Personne,P541
"Beauregard M, de",Personne,P545
Beausson de,Personne,P559
Beauvais,Personne,P560
Beauville dd,Personne,P569
"Béchet, Raymond",Personne,P1500
"Beignet, Jean",Personne,P588
Belamy de ,Personne,P591
Belestre de ,Personne,P596
Bellecour,Personne,P616
Bellefonds de,Personne,P619
Bellefontaine de,Personne,P623
"Bellegarde, Marquis de",Personne,P625
Belleperche,Personne,P626
Bellié,Personne,P645
Bellisle de,Personne,P638
Belliveau de ,Personne,P643
Belmont de ,Personne,P652
"Belot, Martin",Personne,P664
Bénard de Nantes,Personne,P1523
"Bénard, Louis",Personne,P1524
"Bérard, Jean",Personne,P1528
"Berger, Joseph",Personne,P698
Bernessart de,Personne,P727
Bernonville,Personne,P730
Bertaut dit La Bretèche,Personne,P741
Bertauville,Personne,P743
Bertellot de Villeurmoy,Personne,P746
Bertheaulme,Personne,P752
Bescot,Personne,P779
Besheron de ,Personne,P780
"Bessac, Jean",Personne,P786
"Besson, François dit La Treille",Personne,P788
"Béthune, Comte de",Personne,P1542
"Beuf, François",Personne,P796
Bidache de ,Personne,P805
Billy de,Personne,P839
Biron,Personne,P856
"Biscour, Demoiselle (alias Briscourt)",Personne,P860
"Bisus, Marie",Personne,P863
Blain ,Personne,P874
"Blanchet, Gabrielle",Personne,P887
"Blouard, François",Personne,P905
Bois de Calcy,Personne,P937
Boisbrillant,Personne,P943
Boisferme,Personne,P950
Boisjulien de,Personne,P956
Boisnard,Personne,P964
Boisnier,Personne,P966
Boispinault (alias Boipinau),Personne,P968
Boispineau de,Personne,P971
Boisre de,Personne,P977
Boissieux de,Personne,P998
Boistalsy de,Personne,P1004
Boisvert de,Personne,P1006
"Boivin, Pierre",Personne,P1009
"Bonclair, Jean",Personne,P1020
"Bondon, Michel",Personne,P1021
"Bonfils, Elie",Personne,P1025
"Bonnaire, Pierre",Personne,P1033
Bonnaventure,Personne,P1039
"Bonneau, l'ainé",Personne,P1054
Bonnille de,Personne,P1077
Bonvallet,Personne,P1088
"Bonvoust, Demoiselle",Personne,P1091
"Bordonneau, Elie",Personne,P1105
"Boscal, de",Personne,P1113
Bouché (alias Boucher),Personne,P1140
"Bouclair, Jean",Personne,P1141
Boucot,Personne,P1142
"Boudeau, Jean",Personne,P1144
Boudet,Personne,P1145
Bougeaud,Personne,P1150
"Bouin, Pierre",Personne,P1161
Boulainvilliers de,Personne,P1162
Boulletier,Personne,P1167
"Bounin, Etienne",Personne,P1175
"Bourdon, Michel",Personne,P1186
Bourges de ,Personne,P1198
"Bourgoin, François",Personne,P1206
Bourgouain,Personne,P1207
Bourjolly de,Personne,P1216
"Boutemont, Jean de",Personne,P1233
"Boutet, Jean",Personne,P1235
"Boutonnier, Jean dit Saint Paul",Personne,P1246
"Bouvier, Yves",Personne,P1256
Bouÿ,Personne,P1265
"Bouyer, Jean",Personne,P1260
Bouzitat,Personne,P1263
"Boynot, Pierre",Personne,P1273
"Braban, Luc",Personne,P1276
Brach de,Personne,P1278
Bragelonne de,Personne,P1284
"Bras, Etienne",Personne,P1300
Brassac chevalier de,Personne,P1303
"Brassac M, de",Personne,P1302
"Braud, Mathieu",Personne,P1308
Bréard,Personne,P1434
Bréaux,Personne,P1436
"Bréman, Jacques",Personne,P1442
Bremand,Personne,P1319
"Brequin, Pierre",Personne,P1325
Bretanville de,Personne,P1330
Breteuil de,Personne,P1334
Brians,Personne,P1352
Briçonnet,Personne,P1371
Brigeon,Personne,P1357
Brink,Personne,P1360
Briscourt,Personne,P1366
"Brisson, Marie",Personne,P1370
Brock,Personne,P1382
Brou M. de,Personne,P1397
Brouet,Personne,P1400
Brouillan,Personne,P1401
"Brue, Jeanne",Personne,P1408
Bruère (alias: de la Bruère),Personne,P1433
Brulard,Personne,P1412
Brulon,Personne,P1413
Brunau,Personne,P1416
Budan,Personne,P1454
"Buirette, Thomas",Personne,P1460
"Buisson, Pierre",Personne,P1464
Bujard,Personne,P1465
"Burret, Michel",Personne,P1476
Busca de,Personne,P1478
Butler,Personne,P1490
"Butter, Jean",Personne,P1493
"Cadière, Claire",Personne,P1562
Caffaro Chevalier de,Personne,P1568
Caignet,Personne,P1571
Caillaud,Personne,P1574
"Caillouet, Lion",Personne,P1582
"Callabrun, Isidore",Personne,P1589
Callandre,Personne,P1591
Camuzat,Personne,P1616
"Carascoza de Las Torrès, Don Alonzo",Personne,P1633
Carpot de Montigny,Personne,P1648
Carpot de Ponsery,Personne,P1649
Carric,Personne,P1655
Cartigny M. de,Personne,P1665
Castanier,Personne,P1686
"Castillon, André",Personne,P1693
"Catoire, Joseph",Personne,P1700
Caumont Marquis de,Personne,P1704
"Causse, Elisabeth",Personne,P1709
Cavelou (alias Cavelon),Personne,P1718
Chabanais Madame de,Personne,P1745
"Chabannes, Chevalier de",Personne,P1748
"Chabannes, Jean",Personne,P1749
Chabert Cleroy,Personne,P1752
"Chabert, Jean dit Montaudran",Personne,P1754
Chabot de Villeneuve,Personne,P1762
"Chabot, Chevalier",Personne,P1763
Chagneau,Personne,P1771
Chamblan,Personne,P1796
Chamonin,Personne,P1808
"Champagné, de",Personne,P1814
Champigny M. de,Personne,P1819
Champigny Marquis de,Personne,P1820
"Champigny, François Moufle de",Personne,P1821
Champion,Personne,P1828
Champmeslin M. de,Personne,P1831
"Chanceau, Julien",Personne,P1836
Chaon de,Personne,P1850
Chaon sieur de,Personne,P1851
Chapau,Personne,P1855
"Chapelou, Louis",Personne,P1861
Chapusot,Personne,P1867
"Chardon, Jean",Personne,P1877
"Chareau, Mathurin",Personne,P1878
Charitte de,Personne,P1882
"Charlant, François",Personne,P1884
Charlevoix,Personne,P1893
Charlot de Chauvery,Personne,P1897
Charmeneuil de,Personne,P1903
Charpentier,Personne,P1914
Charron,Personne,P1926
"Chartron, Anne",Personne,P1932
Chasseriau,Personne,P1937
Chassin,Personne,P1941
Chassy Moreau de,Personne,P1944
Chasteauneuf Marquis de,Personne,P1951
Chasteleux Comte de,Personne,P1957
Chateaumorant de,Personne,P1981
Châteaumorant Marquis de,Personne,P2145
Châteauriers M. de,Personne,P2150
Chatillon Marquis de,Personne,P1996
Chaussegros,Personne,P2009
Chauvain,Personne,P2010
Chauveau Pierre,Personne,P2013
Chauvelin,Personne,P2016
Chauvet Dubreuil,Personne,P2020
"Chauvet, Pierre",Personne,P2026
Chauvigny de,Personne,P2027
Chavagnac de,Personne,P2035
Chebrou de,Personne,P2052
Chesneau,Personne,P2063
"Chesneau, Pierre",Personne,P2064
Cheusse de,Personne,P2070
"Chevalier, François",Personne,P2078
"Chevalier, Olive",Personne,P2080
"Chevillot, Pierre",Personne,P2093
Chezac de,Personne,P2103
Chiché,Personne,P2110
Choiseul Chevalier de,Personne,P2117
"Cholier, Pierre",Personne,P2124
"Chollet, Pierre",Personne,P2125
"Choquet, André dit La Rivière",Personne,P2129
"Circourt, Henri dit Dapremont",Personne,P2160
Clancy de ,Personne,P2174
"Clergeau, Pierre (alias Clerjaud)",Personne,P2198
Clermont Marquis de,Personne,P2203
Cochon Du Puy,Personne,P2221
Coëtlogon Marquis de ,Personne,P2451
"Cognaud, Maurice",Personne,P2232
Coigny de Laure,Personne,P2236
Colbert de Saint-Mar,Personne,P2243
"Collardeau, Louis",Personne,P2254
Colombe,Personne,P2257
Combes,Personne,P2260
Comte Dagrain,Personne,P2276
"Conserans, l'Evêque de",Personne,P2290
Conteneuil de,Personne,P2297
Conty Princesse de,Personne,P2304
"Corbineau, Pierre",Personne,P2315
Coré,Personne,P2338
"Cormeaux (alias Cormaux), François dit La Fontaine",Personne,P2324
"Cosson, J.B",Personne,P2341
"Cottu, Abraham",Personne,P2349
"Coulomb, Jean",Personne,P2362
Coulombe de,Personne,P2365
"Coulon, Jean",Personne,P2368
"Courbet, Jean dit La Roque",Personne,P2376
Courbon de,Personne,P2382
Courbon Saint-Léger de,Personne,P2380
Courcy de,Personne,P2394
Courey Chevalier de,Personne,P2397
Courpon de,Personne,P2400
Courpron de ,Personne,P2401
Course de Laur de,Personne,P2404
Courson de,Personne,P2409
Courtade,Personne,P2411
Courty de,Personne,P2422
Coutel de,Personne,P2438
Couturier,Personne,P2443
Couvey de,Personne,P2447
Creil de,Personne,P2460
"Cremon, Pierre",Personne,P2463
"Cresmier, Jacques (alias Cresnier)",Personne,P2468
"Crespeau, Etienne",Personne,P2471
"Crosnier, claude",Personne,P2485
Cucuremon dit Du Bois,Personne,P2494
Cugnet,Personne,P2496
Cullant de,Personne,P2502
Cumont de,Personne,P2505
D'Agrain Comte,Personne,P2513
"D'Aguerre, Pierre",Personne,P2515
D'Aguesseau,Personne,P2516
D'Ailly M. le Commandeur,Personne,P2519
D'Albon Madame,Personne,P2524
D'Aligré,Personne,P2528
D'Andrezel,Personne,P2537
D'Appougny,Personne,P2547
D'Ars Marquis,Personne,P2558
D'Asfeld Marquis,Personne,P2561
D'Astour,Personne,P2563
D'Aubigny Madame,Personne,P2566
D'Aumale Comte,Personne,P2571
D'Entragues Chevalier,Personne,P2579
D'Eragny  Marquis,Personne,P2581
D'Escoublanc de Gillant,Personne,P2588
D'Escoublanc Desormaux,Personne,P2587
D'Escoyeux de Fouras,Personne,P2590
"D'Estournelles, Harsant",Personne,P2599
D'Estrées le Maréchal,Personne,P2600
D'Hariette,Personne,P2610
D'Hautefort Marquis,Personne,P2613
D'Illeau,Personne,P2624
D'illiers Comte,Personne,P2652
Dahuet,Personne,P2657
Dajat,Personne,P2665
Dalens,Personne,P2668
"Daligaud, Georges",Personne,P2675
Danglars,Personne,P2696
"Daniaud, Louis",Personne,P2703
Darcanval,Personne,P2727
Darius,Personne,P2733
Dartaguiette d'Houralde,Personne,P2743
Daumergue,Personne,P2766
"David , Pierre",Personne,P2779
David du Bois,Personne,P2783
Day Derville,Personne,P2790
Decharon,Personne,P2796
Deheere de Villemin,Personne,P2821
"Delacroix, Abraham",Personne,P2838
"Delage, Léonard",Personne,P2845
Delause,Personne,P2863
Delavasse,Personne,P2864
Delbac,Personne,P2867
Delot des Moulins,Personne,P2880
Deluns,Personne,P2886
Demaxy,Personne,P2888
Denis,Personne,P2896
Depons,Personne,P2903
Derveaux Hardouin,Personne,P2910
"Derville, Christophe",Personne,P2914
Desbarballières,Personne,P2945
Deschamps de Tonnay Charente,Personne,P2959
Deschamps dit La Feuillade,Personne,P2960
Deschapelles Putreau,Personne,P2963
Deschassy,Personne,P2966
Descombes,Personne,P2976
Deserable,Personne,P2990
Desfossés,Personne,P2996
Desglaireaux Demoiselle,Personne,P3000
"Desgouttes, Lasalle",Personne,P3009
Deshayes,Personne,P3024
Desjumeaux,Personne,P3030
Desmarattes,Personne,P3038
Desmons,Personne,P3047
"Desnier, Elisabeth",Personne,P3053
Desplasses,Personne,P3065
Despreaux Dognez,Personne,P3068
Desroches,Personne,P3075
Desrouches,Personne,P3076
Desruaux,Personne,P3078
"Dessolles, Pierre",Personne,P3079
Deville ,Personne,P3099
Deygat (alias Deigat),Personne,P3101
Didon Meissac,Personne,P3106
Dirier,Personne,P3120
Diron,Personne,P3122
Dodun Le Président,Personne,P3136
Dominique de La Marche,Personne,P3139
Donnay de,Personne,P3143
Doraison,Personne,P3146
"Doreau, Pierre",Personne,P3150
Doury,Personne,P3177
Drouard,Personne,P3196
Dubaisel (alias Du Bleselle),Personne,P3211
Dubois de Maquillé,Personne,P3224
"Dubois, Guillaume",Personne,P3226
Duboucheau,Personne,P3232
Dubourdet Chevalier,Personne,P3239
"Dubourg, Jeanne",Personne,P3242
Ducaillaut,Personne,P3268
Ducanet,Personne,P3269
Ducartron,Personne,P3271
"Ducastel, Louis",Personne,P3274
Duchon,Personne,P3290
Duclerc Demoiselle,Personne,P3293
Duconseil,Personne,P3298
Ducorneau,Personne,P3299
Ducoudray Guymont,Personne,P3302
Dudeffand,Personne,P3308
Dufay d'Issoudun,Personne,P3322
Duforillon,Personne,P3327
Dugas,Personne,P3339
Dugast de Lunan,Personne,P3341
"Duguay, Louis",Personne,P3351
"Duguay, Madeleine Esther",Personne,P3352
Dujoncheray du Bois,Personne,P3368
Dulau,Personne,P3370
Dulau de Seulette,Personne,P3372
Dumené,Personne,P3394
Dumesnil Norey,Personne,P3396
Dumesnil Roland,Personne,P3397
Dumont Labrie,Personne,P3415
"Dumont, J.R Benjamin",Personne,P3418
Dumouchet de Vilainville,Personne,P3425
Dupart,Personne,P3442
Dupayrat de Majainbos,Personne,P3452
Duplessis Fabert,Personne,P3470
Duplessis Faucherie,Personne,P3471
Duplessis Geffrard,Personne,P3472
Duportail,Personne,P3500
Dupuy (Cochon Du Puy),Personne,P3512
Duqesne,Personne,P3523
Durant,Personne,P3547
Durastet,Personne,P3552
Durepaire,Personne,P3556
Durival,Personne,P3562
Duriveau,Personne,P3569
Dutastet,Personne,P3591
"Dutour, Antonie dit Sans-Souci",Personne,P3604
"Dutrec, Georges dit Beauvisage",Personne,P3606
"Duval, Jean",Personne,P3611
Duvigné,Personne,P3633
"Duvivier, Dame",Personne,P3638
"Escoubet, Jean",Personne,P3713
Fage,Personne,P3733
Falaise Dame de,Personne,P3738
Falanier,Personne,P3740
Fargès,Personne,P3748
Faucherie,Personne,P3752
Faureau,Personne,P3763
Faurès Grivollière,Personne,P3767
"Favereau, André dit Saint Georges",Personne,P3776
Fay,Personne,P3782
"Fenis, de",Personne,P3795
"Fermy, Jean",Personne,P3803
"Ferrand, Pierre d'Oléron",Personne,P3809
Ferrarois Demoiselle,Personne,P3812
"Ferret, Charles",Personne,P3817
"Feuquières, Chevalier de",Personne,P3833
Figerou,Personne,P3840
"Figuares, Chevalier de",Personne,P3841
Flandoin,Personne,P3857
Florenceau,Personne,P3870
"Fondelin, de",Personne,P3888
"Fontais, de ",Personne,P3894
"Fontanieu, M. de",Personne,P3896
Fontel,Personne,P3898
"Fontenay, de",Personne,P3904
"Fontès, de",Personne,P3920
Fortier,Personne,P3956
Fouché,Personne,P3971
Fougas,Personne,P3973
"Fougeron, François",Personne,P3976
Fourier,Personne,P3988
"Francine, de",Personne,P4021
"Francy, de",Personne,P4024
"Fredonnet, Vincent",Personne,P4032
"Fremy, Jean",Personne,P4034
"Froulay, de",Personne,P4054
Furet,Personne,P4061
"Furet, françois",Personne,P4062
"Gabaret, Chevalier de",Personne,P4086
Gabe,Personne,P4090
Gabory,Personne,P4098
Gabriet,Personne,P4102
"Gaillart, Roch",Personne,P4120
Galabin,Personne,P4121
"Galant, François",Personne,P4122
"Galiffet, de",Personne,P4127
"Gallain, François",Personne,P4128
"Gand, M. de",Personne,P4151
"Gandeloup, de",Personne,P4152
Gardet,Personne,P4169
"Gardet, antoine",Personne,P4171
"Gardet, Pierre",Personne,P4170
Garelle,Personne,P4174
"Garlandier, Pierre",Personne,P4177
"Garnaud, Jean",Personne,P4178
"Garnier, Etienne",Personne,P4185
"Gas, Jean dit La Forge",Personne,P4192
"Gasperne, de",Personne,P4202
Gastebois,Personne,P4206
"Gaston, Jean",Personne,P4212
"Gattebois, le Père Jésuite",Personne,P4214
Gaubertin,Personne,P4216
"Gaudemar, de",Personne,P4222
"Gaudin, Adrien",Personne,P4225
Gaudion de la Vennerie,Personne,P4231
"Gaudion, Jean",Personne,P4232
"Gautier, Joseph",Personne,P4254
"Gauvery, de",Personne,P4265
Geffrad,Personne,P4277
"Gellé, Pierre",Personne,P4280
Gély,Personne,P4780
Gendron,Personne,P4282
"Gendron, Pierre",Personne,P4283
"Genevais, André",Personne,P4288
Gennes de,Personne,P4290
"Genneteau, Léonard",Personne,P4298
"Gentien, de",Personne,P4300
"Geoffroy, Jean dit La Douceur",Personne,P4306
"Georget, François",Personne,P4309
"Gervaux, Jean",Personne,P4323
"Gibanel, de ",Personne,P4329
"Gibanet, de",Personne,P4331
"Gibault, Elisabeth",Personne,P4333
Gillot,Personne,P4351
Gilly,Personne,P4352
"Girard de Vallange, Gaspard",Personne,P4359
Girardin,Personne,P4364
"Giraud, Nicolas",Personne,P4373
"Giraud, Pierre",Personne,P4374
Girault,Personne,P4380
"Gitton, Jean",Personne,P4398
"Godemart, de",Personne,P4414
Gohié,Personne,P4426
"Gonault, Laurent",Personne,P4445
"Gouault, Laurent",Personne,P4458
Goudeau,Personne,P4461
Goufier,Personne,P4463
"Gouldriau, Jean",Personne,P4469
"Gourbière, Pierre",Personne,P4479
Gourville de,Personne,P4489
Goury,Personne,P4492
"Gouye, Le Père",Personne,P4497
"Grabeuil, Pierre",Personne,P4508
"Grandchamps, de",Personne,P4524
"Grandpré, M. de",Personne,P4535
"Grandville, de",Personne,P4541
"Grasset, Bernard",Personne,P4556
Grauveret,Personne,P4561
Grillet,Personne,P4590
"Grillet, Nicolas",Personne,P4591
"Grivolière, Faurès",Personne,P4596
Grivoloère,Personne,P4598
"Grode, Jean",Personne,P4600
"Grollier, Pierre",Personne,P4604
"Grosset, Jean",Personne,P4614
Grou,Personne,P4616
Grouchy de,Personne,P4617
"Grouchy, Pierre",Personne,P4618
"Grove, Jean",Personne,P4621
Gruyn,Personne,P4625
"Guérin, Jean, de Chaillevette",Personne,P4768
Gueroard,Personne,P4644
Guerreau,Personne,P4647
"Guichard, Jean",Personne,P4662
"Guillain, André",Personne,P4678
Guillelmy,Personne,P4685
"Guillet, Auguste de Chaumont",Personne,P4691
"Guillet, Jean",Personne,P4693
"Guimberteau, Louis",Personne,P4721
"Guindet, Samuel",Personne,P4724
Guiot,Personne,P4729
"Guiton, Jean",Personne,P4735
Harfdy,Personne,P4800
Hautefort Marquis de,Personne,P4810
"Hazon, Marie et Catherine (alias Ason)",Personne,P4819
Hèbre,Personne,P4906
Hélissant,Personne,P4913
Hennequint,Personne,P4829
"Héraud, Ollivier d'Oléron",Personne,P4918
"Héraud, René",Personne,P4919
Herpin,Personne,P4839
Hersant (alias Hersent),Personne,P4843
Hiché,Personne,P4853
Houel,Personne,P4870
Huart,Personne,P4875
Huet,Personne,P4882
Huet de La Poirière,Personne,P4883
Huet de Vandosme,Personne,P4884
Hugues,Personne,P4890
"Hydras, Jean dit La Tremblade",Personne,P4905
"Imbert, François",Personne,P4934
"Imbert, Jacques",Personne,P4935
"Imbert, Jean",Personne,P4936
Izabeau,Personne,P4940
Jacaut,Personne,P4943
Jacob,Personne,P4944
"Jacquard, Charles",Personne,P4947
Jacquault,Personne,P4949
Jacques de La Corte,Personne,P4952
Jamain,Personne,P4959
"Jame, Jean",Personne,P4961
Janin,Personne,P4970
"Jarnac, Comte de",Personne,P4977
Jary,Personne,P4983
"Jauillière, de",Personne,P4985
"Jégaud, Guillaume",Personne,P5090
"Jeverdat, Desmoulins",Personne,P5000
Joly de Fleury,Personne,P5017
"Jonchée, de",Personne,P5020
"Joubert, Bernard",Personne,P5042
"Joubert, Jacques sieur de Long",Personne,P5044
